"Date","Price","Open","High","Low","Change %"
"Nov 03, 2017","149.16","149.00","149.69","148.71","0.11%"
"Nov 02, 2017","148.99","151.24","151.56","148.66","-1.49%"
"Nov 01, 2017","151.24","150.97","152.01","150.91","0.20%"
"Oct 31, 2017","150.94","149.45","151.09","149.18","0.97%"
"Oct 30, 2017","149.49","149.28","150.04","148.96","0.16%"
"Oct 27, 2017","149.25","150.00","150.09","148.91","-0.50%"
"Oct 26, 2017","150.00","150.88","150.94","149.76","-0.58%"
"Oct 25, 2017","150.87","149.58","151.42","149.27","0.84%"
"Oct 24, 2017","149.62","149.71","150.12","149.12","-0.06%"
"Oct 23, 2017","149.71","149.94","150.50","149.47","-0.01%"
"Oct 20, 2017","149.72","148.10","149.85","148.00","1.09%"
"Oct 19, 2017","148.10","149.14","149.47","147.90","-0.69%"
"Oct 18, 2017","149.13","148.00","149.15","147.88","0.76%"
"Oct 17, 2017","148.01","148.66","149.10","147.74","-0.44%"
"Oct 16, 2017","148.66","148.87","149.04","148.16","0.03%"
"Oct 13, 2017","148.62","148.91","149.31","148.47","-0.19%"
"Oct 12, 2017","148.91","148.76","149.18","147.29","0.11%"
"Oct 11, 2017","148.75","148.48","148.88","147.85","0.18%"
"Oct 10, 2017","148.49","148.06","148.56","147.75","0.28%"
"Oct 09, 2017","148.07","147.28","148.59","146.91","0.60%"
"Oct 06, 2017","147.18","148.00","148.09","147.03","-0.55%"
"Oct 05, 2017","148.00","149.32","149.49","147.66","-0.92%"
"Oct 04, 2017","149.37","149.38","149.94","149.03","-0.03%"
"Oct 03, 2017","149.41","149.72","150.26","149.28","-0.21%"
"Oct 02, 2017","149.72","150.59","151.01","149.28","-0.65%"
"Sep 29, 2017","150.70","151.01","151.32","150.20","-0.21%"
"Sep 28, 2017","151.02","151.05","151.62","150.48","-0.01%"
"Sep 27, 2017","151.04","151.04","151.63","150.56","-0.01%"
"Sep 26, 2017","151.05","150.48","151.12","149.99","0.39%"
"Sep 25, 2017","150.47","151.10","152.31","149.75","-0.42%"
"Sep 22, 2017","151.10","152.75","152.84","150.68","-1.08%"
"Sep 21, 2017","152.75","151.43","152.90","151.38","0.87%"
"Sep 20, 2017","151.44","150.76","152.31","150.46","0.46%"
"Sep 19, 2017","150.75","150.57","151.62","150.13","0.13%"
"Sep 18, 2017","150.56","150.59","151.53","150.15","-0.07%"
"Sep 15, 2017","150.67","147.68","151.55","146.59","2.02%"
"Sep 14, 2017","147.68","145.96","148.37","145.29","1.18%"
"Sep 13, 2017","145.96","146.35","146.69","145.69","-0.27%"
"Sep 12, 2017","146.35","144.03","146.56","143.91","1.62%"
"Sep 11, 2017","144.01","142.84","144.21","142.56","1.17%"
"Sep 08, 2017","142.34","142.09","142.57","141.33","0.18%"
"Sep 07, 2017","142.09","142.47","142.72","141.47","-0.27%"
"Sep 06, 2017","142.47","141.81","142.72","141.37","0.46%"
"Sep 05, 2017","141.82","141.92","141.97","141.17","-0.06%"
"Sep 04, 2017","141.91","141.76","142.50","141.48","-0.62%"
"Sep 01, 2017","142.79","142.21","143.01","142.06","0.41%"
"Aug 31, 2017","142.21","142.47","142.93","141.56","-0.20%"
"Aug 30, 2017","142.49","141.80","142.80","141.56","0.49%"
"Aug 29, 2017","141.80","141.28","142.01","140.00","0.36%"
"Aug 28, 2017","141.29","141.06","141.47","140.43","0.25%"
"Aug 25, 2017","140.94","140.25","140.96","140.12","0.51%"
"Aug 24, 2017","140.23","139.52","140.46","139.29","0.48%"
"Aug 23, 2017","139.56","140.50","140.84","139.41","-0.68%"
"Aug 22, 2017","140.51","140.56","141.06","140.03","-0.06%"
"Aug 21, 2017","140.59","140.72","140.91","140.12","-0.01%"
"Aug 18, 2017","140.60","141.00","141.17","139.82","-0.28%"
"Aug 17, 2017","141.00","142.07","142.16","140.87","-0.75%"
"Aug 16, 2017","142.07","142.45","143.14","141.70","-0.26%"
"Aug 15, 2017","142.44","142.14","143.24","141.94","0.21%"
"Aug 14, 2017","142.14","141.89","142.76","141.75","0.05%"
"Aug 11, 2017","142.07","141.72","142.10","141.21","0.25%"
"Aug 10, 2017","141.71","143.10","143.35","141.62","-1.01%"
"Aug 09, 2017","143.16","143.31","143.44","142.25","-0.10%"
"Aug 08, 2017","143.31","144.34","144.50","143.15","-0.72%"
"Aug 07, 2017","144.35","144.16","144.78","144.12","0.04%"
"Aug 04, 2017","144.29","144.56","145.29","144.19","-0.21%"
"Aug 03, 2017","144.59","146.47","146.81","144.35","-1.25%"
"Aug 02, 2017","146.42","145.70","146.83","145.65","0.48%"
"Aug 01, 2017","145.72","145.72","146.22","145.41","0.01%"
"Jul 31, 2017","145.70","145.28","145.85","144.79","0.23%"
"Jul 28, 2017","145.37","145.38","145.81","144.99","0.01%"
"Jul 27, 2017","145.35","145.91","146.61","145.12","-0.36%"
"Jul 26, 2017","145.87","145.74","146.44","145.48","0.09%"
"Jul 25, 2017","145.74","144.75","145.91","144.44","0.68%"
"Jul 24, 2017","144.76","144.28","145.03","144.01","0.24%"
"Jul 21, 2017","144.41","145.21","145.38","144.06","-0.53%"
"Jul 20, 2017","145.18","145.79","146.31","144.66","-0.40%"
"Jul 19, 2017","145.77","146.14","146.35","145.24","-0.26%"
"Jul 18, 2017","146.15","147.04","147.37","145.38","-0.61%"
"Jul 17, 2017","147.04","147.31","147.63","146.74","-0.23%"
"Jul 14, 2017","147.38","146.53","147.56","145.99","0.55%"
"Jul 13, 2017","146.57","145.79","146.93","145.57","0.53%"
"Jul 12, 2017","145.80","146.40","146.51","145.30","-0.41%"
"Jul 11, 2017","146.40","146.94","147.84","146.19","-0.34%"
"Jul 10, 2017","146.90","146.91","147.47","146.59","0.04%"
"Jul 07, 2017","146.84","146.87","147.66","146.47","-0.02%"
"Jul 06, 2017","146.87","146.53","147.28","146.03","0.25%"
"Jul 05, 2017","146.51","146.32","146.82","145.99","0.10%"
"Jul 04, 2017","146.36","146.73","146.97","146.00","-0.22%"
"Jul 03, 2017","146.68","145.88","146.97","145.62","0.19%"
"Jun 30, 2017","146.40","145.94","146.60","145.14","0.32%"
"Jun 29, 2017","145.93","145.12","146.56","145.04","0.53%"
"Jun 28, 2017","145.16","144.01","145.55","143.28","0.81%"
"Jun 27, 2017","144.00","142.31","144.22","141.94","1.21%"
"Jun 26, 2017","142.28","141.45","142.39","141.34","0.52%"
"Jun 23, 2017","141.54","141.20","141.93","141.02","0.25%"
"Jun 22, 2017","141.19","141.09","141.25","140.44","0.05%"
"Jun 21, 2017","141.12","140.78","141.81","139.87","0.24%"
"Jun 20, 2017","140.78","142.00","142.54","140.54","-0.90%"
"Jun 19, 2017","142.06","141.78","142.34","141.12","0.29%"
"Jun 16, 2017","141.65","141.50","142.38","141.34","0.12%"
"Jun 15, 2017","141.48","139.72","141.62","139.18","1.25%"
"Jun 14, 2017","139.73","140.37","140.92","139.09","-0.46%"
"Jun 13, 2017","140.38","139.16","140.43","138.99","0.90%"
"Jun 12, 2017","139.13","140.50","140.81","138.63","-1.07%"
"Jun 09, 2017","140.63","142.51","142.65","139.56","-1.31%"
"Jun 08, 2017","142.49","142.34","142.83","141.76","0.13%"
"Jun 07, 2017","142.31","141.28","142.41","140.72","0.75%"
"Jun 06, 2017","141.25","142.52","142.69","140.71","-0.90%"
"Jun 05, 2017","142.53","141.66","143.13","141.63","0.17%"
"Jun 02, 2017","142.29","143.49","144.01","142.04","-0.80%"
"Jun 01, 2017","143.44","142.75","143.72","142.47","0.46%"
"May 31, 2017","142.79","142.52","142.94","141.47","0.18%"
"May 30, 2017","142.53","142.85","143.14","141.81","-0.24%"
"May 29, 2017","142.87","142.59","143.13","142.35","0.22%"
"May 26, 2017","142.56","144.77","144.85","142.13","-1.49%"
"May 25, 2017","144.72","144.62","145.44","144.50","0.04%"
"May 24, 2017","144.66","144.84","145.41","144.45","-0.17%"
"May 23, 2017","144.90","144.68","145.17","143.79","0.15%"
"May 22, 2017","144.69","144.81","145.12","144.03","-0.26%"
"May 19, 2017","145.06","144.25","145.41","143.79","0.59%"
"May 18, 2017","144.21","143.71","144.84","143.34","0.33%"
"May 17, 2017","143.74","146.15","146.21","143.64","-1.63%"
"May 16, 2017","146.12","146.74","147.13","145.80","-0.40%"
"May 15, 2017","146.71","145.85","147.01","145.62","0.41%"
"May 12, 2017","146.11","146.68","146.81","145.77","-0.43%"
"May 11, 2017","146.74","147.87","147.98","146.13","-0.76%"
"May 10, 2017","147.86","147.44","148.13","147.11","0.28%"
"May 09, 2017","147.44","146.56","147.92","146.43","0.61%"
"May 08, 2017","146.55","146.66","146.81","145.64","0.15%"
"May 05, 2017","146.33","145.32","146.48","144.78","0.69%"
"May 04, 2017","145.33","145.05","145.76","144.64","0.17%"
"May 03, 2017","145.09","144.90","145.40","144.50","0.14%"
"May 02, 2017","144.89","144.14","145.14","144.02","0.53%"
"May 01, 2017","144.12","144.10","144.62","143.75","-0.24%"
"Apr 28, 2017","144.46","143.62","144.57","143.31","0.62%"
"Apr 27, 2017","143.57","142.66","143.94","142.54","0.64%"
"Apr 26, 2017","142.65","142.66","143.53","142.32","-0.01%"
"Apr 25, 2017","142.66","140.43","142.68","140.00","1.59%"
"Apr 24, 2017","140.43","141.85","142.16","140.17","0.47%"
"Apr 21, 2017","139.77","140.03","140.17","139.20","-0.23%"
"Apr 20, 2017","140.09","139.09","140.37","139.00","0.70%"
"Apr 19, 2017","139.12","139.18","140.22","138.89","-0.05%"
"Apr 18, 2017","139.19","136.82","140.03","136.13","1.72%"
"Apr 17, 2017","136.84","136.07","137.03","135.59","0.57%"
"Apr 14, 2017","136.06","136.46","136.69","135.96","-0.25%"
"Apr 13, 2017","136.40","136.68","137.15","136.33","-0.23%"
"Apr 12, 2017","136.72","136.93","137.40","136.52","-0.15%"
"Apr 11, 2017","136.93","137.74","137.81","136.84","-0.57%"
"Apr 10, 2017","137.72","137.56","138.31","137.40","0.21%"
"Apr 07, 2017","137.43","138.16","138.37","137.01","-0.54%"
"Apr 06, 2017","138.18","138.19","138.76","137.73","-0.01%"
"Apr 05, 2017","138.19","137.76","139.09","137.46","0.30%"
"Apr 04, 2017","137.77","138.48","138.58","137.08","-0.51%"
"Apr 03, 2017","138.47","139.66","139.94","138.28","-0.99%"
"Mar 31, 2017","139.85","139.53","140.12","138.97","0.20%"
"Mar 30, 2017","139.57","138.07","139.64","137.73","1.09%"
"Mar 29, 2017","138.07","138.36","138.55","137.51","-0.22%"
"Mar 28, 2017","138.38","138.97","139.44","138.07","-0.44%"
"Mar 27, 2017","138.99","138.84","139.16","138.03","0.10%"
"Mar 24, 2017","138.85","138.90","139.19","138.29","-0.04%"
"Mar 23, 2017","138.90","138.81","139.39","138.31","0.09%"
"Mar 22, 2017","138.78","139.41","139.52","137.73","-0.45%"
"Mar 21, 2017","139.41","139.09","140.46","138.94","0.23%"
"Mar 20, 2017","139.09","139.57","140.16","138.85","-0.44%"
"Mar 17, 2017","139.70","140.04","140.50","139.13","-0.26%"
"Mar 16, 2017","140.06","139.31","140.22","138.56","0.50%"
"Mar 15, 2017","139.37","139.46","140.63","139.09","-0.06%"
"Mar 14, 2017","139.46","140.38","140.47","139.14","-0.66%"
"Mar 13, 2017","140.38","139.72","140.50","139.34","0.51%"
"Mar 10, 2017","139.67","139.84","140.57","139.49","-0.13%"
"Mar 09, 2017","139.85","139.15","140.08","139.04","0.49%"
"Mar 08, 2017","139.17","139.04","139.68","138.42","0.08%"
"Mar 07, 2017","139.06","139.35","139.67","138.72","-0.21%"
"Mar 06, 2017","139.35","140.16","140.34","139.22","-0.59%"
"Mar 03, 2017","140.18","140.39","140.58","139.65","-0.11%"
"Mar 02, 2017","140.33","139.82","140.77","139.73","0.36%"
"Mar 01, 2017","139.82","139.62","140.76","139.54","0.14%"
"Feb 28, 2017","139.62","140.25","140.35","138.81","-0.44%"
"Feb 27, 2017","140.24","139.88","140.43","138.99","0.26%"
"Feb 24, 2017","139.87","141.39","141.80","139.39","-1.06%"
"Feb 23, 2017","141.37","140.97","141.62","140.66","0.22%"
"Feb 22, 2017","141.06","141.82","142.09","140.49","-0.51%"
"Feb 21, 2017","141.79","140.90","141.89","140.80","0.60%"
"Feb 20, 2017","140.94","140.09","141.29","139.96","0.58%"
"Feb 17, 2017","140.13","141.41","142.00","139.62","-0.91%"
"Feb 16, 2017","141.41","142.26","142.51","141.22","-0.59%"
"Feb 15, 2017","142.25","142.44","142.84","141.81","-0.16%"
"Feb 14, 2017","142.48","142.48","142.75","140.99","0.02%"
"Feb 13, 2017","142.45","141.26","142.64","141.24","0.73%"
"Feb 10, 2017","141.42","141.52","142.42","141.02","-0.08%"
"Feb 09, 2017","141.53","140.41","141.87","140.04","0.81%"
"Feb 08, 2017","140.39","140.61","140.72","139.77","-0.14%"
"Feb 07, 2017","140.59","139.35","140.66","138.50","0.90%"
"Feb 06, 2017","139.34","140.32","140.79","139.18","-0.99%"
"Feb 03, 2017","140.74","141.28","142.00","140.32","-0.41%"
"Feb 02, 2017","141.32","143.41","143.62","140.78","-1.42%"
"Feb 01, 2017","143.35","141.88","144.16","141.65","1.02%"
"Jan 31, 2017","141.90","142.00","142.50","140.43","-0.11%"
"Jan 30, 2017","142.06","144.46","144.66","141.64","-1.67%"
"Jan 27, 2017","144.48","144.26","144.91","144.07","0.17%"
"Jan 26, 2017","144.23","143.18","144.63","142.94","0.77%"
"Jan 25, 2017","143.13","142.51","143.78","141.83","0.46%"
"Jan 24, 2017","142.47","141.25","142.53","140.74","0.84%"
"Jan 23, 2017","141.28","141.66","142.13","140.75","-0.40%"
"Jan 20, 2017","141.85","141.79","142.11","141.15","0.05%"
"Jan 19, 2017","141.78","140.54","142.19","140.32","0.86%"
"Jan 18, 2017","140.57","139.82","140.70","139.12","0.54%"
"Jan 17, 2017","139.82","137.53","140.15","137.02","1.62%"
"Jan 16, 2017","137.59","138.15","138.35","136.49","-1.36%"
"Jan 13, 2017","139.48","139.47","140.61","139.16","0.00%"
"Jan 12, 2017","139.48","140.90","141.05","138.89","-1.04%"
"Jan 11, 2017","140.94","140.97","141.50","139.88","-0.02%"
"Jan 10, 2017","140.97","141.10","141.47","140.16","-0.11%"
"Jan 09, 2017","141.12","143.57","143.88","141.00","-1.77%"
"Jan 06, 2017","143.67","143.32","144.12","143.00","0.29%"
"Jan 05, 2017","143.26","144.48","144.69","142.48","-0.86%"
"Jan 04, 2017","144.50","144.12","145.03","143.72","0.26%"
"Jan 03, 2017","144.12","144.31","145.43","143.53","-0.10%"
"Jan 02, 2017","144.26","144.28","145.04","144.04","0.02%"
"Dec 30, 2016","144.23","142.93","144.64","142.66","0.92%"
"Dec 29, 2016","142.92","143.36","143.52","142.18","-0.30%"
"Dec 28, 2016","143.35","144.10","144.74","142.99","-0.51%"
"Dec 27, 2016","144.09","143.82","144.31","143.53","0.14%"
"Dec 26, 2016","143.89","143.96","144.37","143.60","-0.25%"
"Dec 23, 2016","144.25","144.38","144.61","143.52","-0.08%"
"Dec 22, 2016","144.36","145.21","145.64","144.30","-0.59%"
"Dec 21, 2016","145.22","145.79","145.91","144.82","-0.34%"
"Dec 20, 2016","145.72","145.19","146.39","144.86","0.37%"
"Dec 19, 2016","145.19","147.31","147.47","144.49","-1.53%"
"Dec 16, 2016","147.45","146.85","147.55","146.29","0.47%"
"Dec 15, 2016","146.76","147.04","148.50","146.31","-0.20%"
"Dec 14, 2016","147.06","145.79","147.32","145.16","0.86%"
"Dec 13, 2016","145.81","145.85","146.76","145.49","0.00%"
"Dec 12, 2016","145.81","144.94","146.38","144.56","0.47%"
"Dec 09, 2016","145.13","143.57","145.21","143.38","1.11%"
"Dec 08, 2016","143.53","143.62","144.51","143.09","-0.07%"
"Dec 07, 2016","143.63","144.52","144.82","142.95","-0.63%"
"Dec 06, 2016","144.54","145.00","145.68","144.16","-0.30%"
"Dec 05, 2016","144.97","144.51","146.06","142.50","0.28%"
"Dec 02, 2016","144.57","143.75","144.81","142.99","0.64%"
"Dec 01, 2016","143.65","143.16","145.25","142.62","0.35%"
"Nov 30, 2016","143.15","140.38","143.30","139.95","1.98%"
"Nov 29, 2016","140.37","138.94","141.40","138.46","1.01%"
"Nov 28, 2016","138.97","140.97","141.18","138.81","-1.50%"
"Nov 25, 2016","141.09","141.12","141.79","139.94","-0.03%"
"Nov 24, 2016","141.13","140.00","141.43","139.69","0.86%"
"Nov 23, 2016","139.93","138.06","140.37","137.22","1.34%"
"Nov 22, 2016","138.08","138.41","138.85","137.58","-0.28%"
"Nov 21, 2016","138.47","136.91","138.94","136.28","1.10%"
"Nov 18, 2016","136.97","136.75","137.66","135.40","0.18%"
"Nov 17, 2016","136.72","135.72","136.97","134.96","0.74%"
"Nov 16, 2016","135.72","135.97","136.82","135.57","-0.20%"
"Nov 15, 2016","135.99","135.46","136.64","134.20","0.41%"
"Nov 14, 2016","135.44","134.14","135.68","134.07","0.75%"
"Nov 11, 2016","134.43","134.11","134.94","133.40","0.23%"
"Nov 10, 2016","134.12","131.08","134.35","130.24","2.31%"
"Nov 09, 2016","131.09","130.17","131.74","126.67","0.71%"
"Nov 08, 2016","130.16","129.56","130.44","129.31","0.49%"
"Nov 07, 2016","129.52","129.04","130.25","129.00","0.31%"
"Nov 04, 2016","129.12","128.38","129.51","128.25","0.62%"
"Nov 03, 2016","128.33","127.06","128.95","126.48","0.97%"
"Nov 02, 2016","127.10","127.49","127.60","126.73","-0.33%"
"Nov 01, 2016","127.52","128.38","129.09","127.14","-0.64%"
"Oct 31, 2016","128.34","127.52","128.52","126.69","0.60%"
"Oct 28, 2016","127.58","128.08","128.35","127.47","-0.37%"
"Oct 27, 2016","128.06","127.95","128.46","127.40","0.09%"
"Oct 26, 2016","127.94","127.05","128.01","126.60","0.72%"
"Oct 25, 2016","127.03","127.48","127.97","126.58","-0.38%"
"Oct 24, 2016","127.51","127.13","127.62","126.60","0.35%"
"Oct 21, 2016","127.06","127.39","127.77","126.16","-0.24%"
"Oct 20, 2016","127.36","127.06","127.62","126.61","0.20%"
"Oct 19, 2016","127.11","127.69","127.94","126.61","-0.48%"
"Oct 18, 2016","127.72","126.57","128.20","126.44","0.90%"
"Oct 17, 2016","126.58","126.94","127.13","126.24","-0.32%"
"Oct 14, 2016","126.98","127.06","127.96","126.67","-0.08%"
"Oct 13, 2016","127.08","127.23","127.51","125.93","-0.11%"
"Oct 12, 2016","127.22","125.42","127.72","125.28","1.39%"
"Oct 11, 2016","125.48","128.09","128.44","124.84","-2.04%"
"Oct 10, 2016","128.09","127.98","128.69","127.50","0.09%"
"Oct 07, 2016","127.97","131.13","131.31","122.75","-2.39%"
"Oct 06, 2016","131.11","131.94","132.08","131.02","-0.64%"
"Oct 05, 2016","131.96","130.97","132.25","130.47","0.76%"
"Oct 04, 2016","130.97","130.50","131.38","130.28","0.33%"
"Oct 03, 2016","130.54","131.16","131.49","130.06","-0.74%"
"Sep 30, 2016","131.51","131.03","131.97","130.41","0.37%"
"Sep 29, 2016","131.03","131.03","132.47","130.66","-0.02%"
"Sep 28, 2016","131.06","130.81","131.31","130.45","0.20%"
"Sep 27, 2016","130.80","130.19","131.25","129.64","0.47%"
"Sep 26, 2016","130.19","130.88","131.25","129.66","-0.64%"
"Sep 23, 2016","131.03","131.72","132.28","130.44","-0.55%"
"Sep 22, 2016","131.76","130.74","132.32","130.53","0.83%"
"Sep 21, 2016","130.68","132.12","133.31","130.39","-1.07%"
"Sep 20, 2016","132.10","132.81","133.15","131.63","-0.53%"
"Sep 19, 2016","132.81","132.91","133.50","132.44","-0.14%"
"Sep 16, 2016","133.00","135.21","135.34","132.94","-1.60%"
"Sep 15, 2016","135.16","135.50","136.13","134.53","-0.30%"
"Sep 14, 2016","135.56","135.33","136.67","134.91","0.18%"
"Sep 13, 2016","135.31","135.81","136.10","134.44","-0.40%"
"Sep 12, 2016","135.85","136.26","136.37","135.09","-0.29%"
"Sep 09, 2016","136.25","136.25","137.19","135.75","-0.02%"
"Sep 08, 2016","136.28","135.76","136.50","135.04","0.41%"
"Sep 07, 2016","135.72","137.07","137.19","135.41","-1.01%"
"Sep 06, 2016","137.10","137.62","138.38","136.85","-0.38%"
"Sep 05, 2016","137.62","138.29","138.53","137.32","-0.45%"
"Sep 02, 2016","138.24","137.01","138.88","136.91","0.91%"
"Sep 01, 2016","136.99","135.90","138.06","135.37","0.82%"
"Aug 31, 2016","135.88","134.68","135.90","134.55","0.88%"
"Aug 30, 2016","134.70","133.54","134.90","133.32","0.87%"
"Aug 29, 2016","133.54","133.74","134.42","133.40","-0.18%"
"Aug 26, 2016","133.78","132.59","133.88","132.35","0.89%"
"Aug 25, 2016","132.60","132.91","133.30","132.35","-0.24%"
"Aug 24, 2016","132.92","132.25","133.33","131.95","0.47%"
"Aug 23, 2016","132.30","131.78","132.34","131.43","0.36%"
"Aug 22, 2016","131.83","131.10","132.17","131.01","0.60%"
"Aug 19, 2016","131.04","131.53","132.04","130.34","-0.37%"
"Aug 18, 2016","131.53","130.77","132.27","130.01","0.57%"
"Aug 17, 2016","130.78","130.91","131.87","130.29","-0.06%"
"Aug 16, 2016","130.86","130.41","130.91","129.23","0.34%"
"Aug 15, 2016","130.42","130.83","131.21","129.96","-0.38%"
"Aug 12, 2016","130.92","132.15","132.60","130.38","-0.89%"
"Aug 11, 2016","132.09","131.75","132.25","130.94","0.24%"
"Aug 10, 2016","131.78","132.53","132.86","131.54","-0.54%"
"Aug 09, 2016","132.49","133.58","133.76","132.08","-0.82%"
"Aug 08, 2016","133.59","133.15","134.03","132.81","0.38%"
"Aug 05, 2016","133.09","132.66","133.63","132.24","0.32%"
"Aug 04, 2016","132.66","134.91","135.28","132.53","-1.68%"
"Aug 03, 2016","134.93","134.77","135.47","134.16","0.11%"
"Aug 02, 2016","134.78","134.97","135.59","133.91","-0.12%"
"Aug 01, 2016","134.94","135.13","136.30","134.53","-0.04%"
"Jul 29, 2016","135.00","138.57","138.68","134.87","-2.59%"
"Jul 28, 2016","138.59","139.35","139.53","137.47","-0.55%"
"Jul 27, 2016","139.35","137.38","139.89","137.30","1.40%"
"Jul 26, 2016","137.43","138.99","139.18","136.00","-1.14%"
"Jul 25, 2016","139.01","139.09","140.15","138.74","-0.04%"
"Jul 22, 2016","139.07","140.02","141.12","138.42","-0.69%"
"Jul 21, 2016","140.03","141.11","142.40","139.08","-0.79%"
"Jul 20, 2016","141.15","139.16","141.50","138.34","1.44%"
"Jul 19, 2016","139.14","140.72","141.10","138.46","-1.13%"
"Jul 18, 2016","140.73","138.06","141.32","138.01","1.75%"
"Jul 15, 2016","138.31","140.54","143.25","137.78","-1.60%"
"Jul 14, 2016","140.56","137.38","142.30","136.41","2.31%"
"Jul 13, 2016","137.38","138.71","139.51","136.92","-0.92%"
"Jul 12, 2016","138.65","133.53","139.47","132.94","3.79%"
"Jul 11, 2016","133.59","130.18","133.76","130.00","2.55%"
"Jul 08, 2016","130.27","130.09","131.04","129.62","0.12%"
"Jul 07, 2016","130.11","131.05","132.01","129.60","-0.69%"
"Jul 06, 2016","131.02","132.43","132.55","128.81","-1.09%"
"Jul 05, 2016","132.47","136.34","136.34","132.03","-2.82%"
"Jul 04, 2016","136.32","135.85","136.82","135.56","0.26%"
"Jul 01, 2016","135.97","137.45","137.69","135.72","-1.11%"
"Jun 30, 2016","137.49","138.12","138.86","135.91","-0.41%"
"Jun 29, 2016","138.05","137.10","139.05","135.82","0.69%"
"Jun 28, 2016","137.10","134.85","137.47","134.24","1.61%"
"Jun 27, 2016","134.93","138.50","138.62","133.34","-3.52%"
"Jun 24, 2016","139.85","157.97","160.22","133.25","-11.46%"
"Jun 23, 2016","157.95","153.56","158.32","153.49","2.87%"
"Jun 22, 2016","153.55","153.45","154.60","152.86","0.08%"
"Jun 21, 2016","153.43","152.70","154.39","151.91","0.43%"
"Jun 20, 2016","152.78","149.66","153.71","149.66","2.19%"
"Jun 17, 2016","149.50","148.09","149.94","148.00","0.97%"
"Jun 16, 2016","148.06","150.57","150.69","145.37","-1.69%"
"Jun 15, 2016","150.60","149.79","151.22","149.31","0.54%"
"Jun 14, 2016","149.79","151.65","151.68","149.16","-1.21%"
"Jun 13, 2016","151.63","152.46","152.48","149.45","-0.60%"
"Jun 10, 2016","152.54","154.87","155.07","151.51","-1.49%"
"Jun 09, 2016","154.85","155.13","155.35","153.62","-0.19%"
"Jun 08, 2016","155.15","156.09","156.26","154.90","-0.64%"
"Jun 07, 2016","156.15","155.37","157.84","155.00","0.53%"
"Jun 06, 2016","155.32","154.54","155.70","152.95","0.41%"
"Jun 03, 2016","154.68","157.01","157.59","154.54","-1.48%"
"Jun 02, 2016","157.01","157.91","158.03","156.56","-0.58%"
"Jun 01, 2016","157.92","160.26","160.65","157.20","-1.47%"
"May 31, 2016","160.28","162.69","163.91","159.84","-1.48%"
"May 30, 2016","162.68","161.01","162.94","161.01","0.91%"
"May 27, 2016","161.22","161.09","161.50","160.17","0.12%"
"May 26, 2016","161.03","161.93","162.22","160.71","-0.59%"
"May 25, 2016","161.98","160.99","162.55","160.45","0.62%"
"May 24, 2016","160.98","158.25","161.08","158.05","1.74%"
"May 23, 2016","158.22","159.70","159.85","158.03","-0.94%"
"May 20, 2016","159.72","160.66","161.06","159.47","-0.60%"
"May 19, 2016","160.68","160.91","161.69","160.18","-0.12%"
"May 18, 2016","160.88","157.84","160.94","157.03","1.92%"
"May 17, 2016","157.85","156.97","159.01","156.93","0.54%"
"May 16, 2016","157.00","155.81","157.15","155.66","0.64%"
"May 13, 2016","156.00","157.54","157.69","155.88","-0.98%"
"May 12, 2016","157.54","156.66","158.55","156.27","0.59%"
"May 11, 2016","156.62","157.84","158.04","156.41","-0.76%"
"May 10, 2016","157.82","156.07","157.96","156.03","1.13%"
"May 09, 2016","156.06","154.57","156.46","154.24","0.95%"
"May 06, 2016","154.59","155.35","155.66","153.65","-0.50%"
"May 05, 2016","155.36","155.11","155.91","154.87","0.17%"
"May 04, 2016","155.09","154.96","155.97","154.38","0.10%"
"May 03, 2016","154.94","156.13","156.19","154.39","-0.76%"
"May 02, 2016","156.12","155.29","156.66","154.87","0.44%"
"Apr 29, 2016","155.44","157.95","158.10","155.25","-1.60%"
"Apr 28, 2016","157.96","162.13","162.65","157.09","-2.55%"
"Apr 27, 2016","162.10","162.35","162.90","161.66","-0.14%"
"Apr 26, 2016","162.32","161.05","162.73","160.45","0.79%"
"Apr 25, 2016","161.04","161.15","161.94","160.00","0.02%"
"Apr 22, 2016","161.00","156.76","161.28","156.50","2.69%"
"Apr 21, 2016","156.78","157.44","158.41","156.59","-0.43%"
"Apr 20, 2016","157.45","157.16","157.92","156.19","0.17%"
"Apr 19, 2016","157.18","155.40","157.74","155.28","1.18%"
"Apr 18, 2016","155.34","154.09","155.72","152.50","0.62%"
"Apr 15, 2016","154.39","154.86","155.35","154.09","-0.29%"
"Apr 14, 2016","154.84","155.32","155.41","153.90","-0.30%"
"Apr 13, 2016","155.30","154.93","155.78","154.72","0.23%"
"Apr 12, 2016","154.94","153.72","155.56","153.47","0.79%"
"Apr 11, 2016","153.72","152.60","154.47","151.94","0.70%"
"Apr 08, 2016","152.65","152.15","154.29","151.96","0.36%"
"Apr 07, 2016","152.11","155.03","155.30","151.66","-1.89%"
"Apr 06, 2016","155.04","156.22","156.66","154.50","-0.79%"
"Apr 05, 2016","156.28","158.79","158.94","155.69","-1.58%"
"Apr 04, 2016","158.79","158.81","159.59","158.16","-0.04%"
"Apr 01, 2016","158.86","161.71","161.81","158.73","-1.74%"
"Mar 31, 2016","161.68","161.68","162.07","160.88","0.01%"
"Mar 30, 2016","161.67","162.04","162.60","161.32","-0.27%"
"Mar 29, 2016","162.11","161.74","162.58","161.34","0.24%"
"Mar 28, 2016","161.72","159.79","161.77","159.64","1.13%"
